random forest  (Abstract) AND Meteorology & Atmospheric Sciences  (Web of Science Categories)
Timespan:1900-2023. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"Deriving hourly full-coverage PM2.5 concentrations across China's Sichuan Basin by fusing multisource satellite retrievals: A machine-learning approach","Liu, Ying; Li, Chunyuan; Liu, Dongren; Tang, Yulei; Seyler, Barnabas C.; Zhou, Zihang; Hu, Xia; Yang, Fumo; Zhan, Yu","","","","ATMOSPHERIC ENVIRONMENT","FEB 15 2022","2022","271","","","","","","","118930","10.1016/j.atmosenv.2021.118930","","","4","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1"
"A multi-criteria landslide susceptibility mapping using deep multi-layer perceptron network: A case study of Srinagar-Rudraprayag region (India)","Meghanadh, Devara; Maurya, Vipin Kumar; Tiwari, Ashutosh; Dwivedi, Ramji","","","","ADVANCES IN SPACE RESEARCH","FEB 15 2022","2022","69","4","","","","1883","1893","","10.1016/j.asr.2021.10.021","","","4","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Machine learning regression models for prediction of multiple ionospheric parameters","Iban, Muzaffer Can; Senturk, Erman","","","","ADVANCES IN SPACE RESEARCH","FEB 1 2022","2022","69","3","","","","1319","1334","","10.1016/j.asr.2021.11.026","","","4","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"A national extent map of cropland and grassland for Switzerland based on Sentinel-2 data","Pazur, Robert; Huber, Nica; Weber, Dominique; Ginzler, Christian; Price, Bronwyn","","","","EARTH SYSTEM SCIENCE DATA","JAN 27 2022","2022","14","1","","","","295","305","","10.5194/essd-14-295-2022","","","4","2.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Assessing the performance of machine learning algorithms for soil salinity mapping in Google Earth Engine platform using Sentinel-2A and Landsat-8 OLI data","Aksoy, Samet; Yildirim, Aylin; Gorji, Taha; Hamzehpour, Nikou; Tanik, Aysegul; Sertel, Elif","","","","ADVANCES IN SPACE RESEARCH","JAN 15 2022","2022","69","2","","","","1072","1086","","10.1016/j.asr.2021.10.024","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Machine Learning Classification of Significant Tornadoes and Hail in the United States Using ERA5 Proximity Soundings","Gensini, Vittorio A.; Converse, Cody; Ashley, Walker S.; Taszarek, Mateusz","","","","WEATHER AND FORECASTING","DEC 2021","2021","36","6","","","","2143","2160","","10.1175/WAF-D-21-0056.1","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"The University of Washington Ice-Liquid Discriminator (UWILD) improves single-particle phase classifications of hydrometeors within Southern Ocean clouds using machine learning","Atlas, Rachel; Mohrmann, Johannes; Finlon, Joseph; Lu, Jeremy; Hsiao, Ian; Wood, Robert; Diao, Minghui","","","","ATMOSPHERIC MEASUREMENT TECHNIQUES","NOV 11 2021","2021","14","11","","","","7079","7101","","10.5194/amt-14-7079-2021","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"A review of the inter-correlation of climate change, air pollution and urban sustainability using novel machine learning algorithms and spatial information science","Balogun, Abdul-Lateef; Tella, Abdulwaheed; Baloo, Lavania; Adebisi, Naheem","","","","URBAN CLIMATE","DEC 2021","2021","40","","","","","","","100989","10.1016/j.uclim.2021.100989","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Machine learning and multi-sensor data fusion for mapping lithology: A case study of Kowli-kosh area, SW Iran","Shayeganpour, Samira; Tangestani, Majid H.; Gorsevski, Pece V.","","","","ADVANCES IN SPACE RESEARCH","NOV 15 2021","2021","68","10","","","","3992","4015","","10.1016/j.asr.2021.08.003","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0"
"Modeling of pan evaporation based on the development of machine learning methods","Al-Mukhtar, Mustafa","","","","THEORETICAL AND APPLIED CLIMATOLOGY","NOV 2021","2021","146","3-4","","","","961","979","","10.1007/s00704-021-03760-4","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1"
"Machine learning to optimize climate projection over China with multi-model ensemble simulations","Li, Tong; Jiang, Zhihong; Treut, Herve Le; Li, Laurent; Zhao, Lilong; Ge, Lingling","","","","ENVIRONMENTAL RESEARCH LETTERS","SEP 2021","2021","16","9","","","","","","094028","10.1088/1748-9326/ac1d0c","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Clarifying the Propagation Dynamics from Meteorological to Hydrological Drought Induced by Climate Change and Direct Human Activities","Li, Ziyan; Huang, Shengzhi; Zhou, Shuai; Leng, Guoyong; Liu, Dengfeng; Huang, Qiang; Wang, Hao; Han, Zhiming; Liang, Hao","","","","JOURNAL OF HYDROMETEOROLOGY","SEP 2021","2021","22","9","","","","2359","2378","","10.1175/JHM-D-21-0033.1","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"MODIS-FIRMS and ground-truthing-based wildfire likelihood mapping of Sikkim Himalaya using machine learning algorithms","Banerjee, Polash","","","","NATURAL HAZARDS","JAN 2022","2022","110","2","","","","899","935","","10.1007/s11069-021-04973-6","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Optimal county-level crop yield prediction using MODIS-based variables and weather data: A comparative study on machine learning models","Ju, Sungha; Lim, Hyoungjoon; Ma, Jong Won; Kim, Soohyun; Lee, Kyungdo; Zhao, Shuhe; Heo, Joon","","","","AGRICULTURAL AND FOREST METEOROLOGY","SEP 15 2021","2021","307","","","","","","","108530","10.1016/j.agrformet.2021.108530","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Rice yield responses in Bangladesh to large-scale atmospheric oscillation using multifactorial model","Ghose, Bonosri; Islam, Abu Reza Md. Towfiqul; Salam, Roquia; Shahid, Shamsuddin; Kamruzzaman, Mohammad; Das, Samiran; Elbeltagi, Ahmed; Salam, Mohammed Abdus; Mallick, Javed","","","","THEORETICAL AND APPLIED CLIMATOLOGY","OCT 2021","2021","146","1-2","","","","29","44","","10.1007/s00704-021-03725-7","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1"
"Remote sensing GIS-based landslide susceptibility & risk modeling in Darjeeling-Sikkim Himalaya together with FEM-based slope stability analysis of the terrain","Nath, Sankar Kumar; Sengupta, Arnab; Srivastava, Anand","","","","NATURAL HAZARDS","SEP 2021","2021","108","3","","","","3271","3304","","10.1007/s11069-021-04823-5","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Landslide zonation and assessment of Farizi watershed in northeastern Iran using data mining techniques","Naemitabar, Mahnaz; Zanganeh Asadi, Mohammadali","","","","NATURAL HAZARDS","SEP 2021","2021","108","3","","","","2423","2453","","10.1007/s11069-021-04805-7","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0"
"A Random-Forest Model to Assess Predictor Importance and Nowcast Severe Storms Using High-Resolution Radar-GOES Satellite-Lightning Observations","Mecikalski, John R.; Sandmael, Thea N.; Murillo, Elisa M.; Homeyer, Cameron R.; Bedka, Kristopher M.; Apke, Jason M.; Jewett, Chris P.","","","","MONTHLY WEATHER REVIEW","JUN 2021","2021","149","6","","","","1725","1746","","10.1175/MWR-D-19-0274.1","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1"
"Forecasting frost risk in forest plantations by the combination of spatial data and machine learning algorithms","Diniz, Ecio Souza; Lorenzon, Alexandre Simoes; Martins de Castro, Nero Lemos; Marcatti, Gustavo Eduardo; dos Santos, Osmarino Pires; de Deus Junior, Jose Carlos; Lopes Cavalcante, Rosane Barbosa; Fernandes-Filho, Elpidio Inacio; Amaral, Cibele Hummeldo","","","","AGRICULTURAL AND FOREST METEOROLOGY","AUG 15 2021","2021","306","","","","","","","108450","10.1016/j.agrformet.2021.108450","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0"
"Prediction of Polycyclic Aromatic Hydrocarbons (PAHs) Removal from Wastewater Treatment Sludge Using Machine Learning Methods","Caglar Gencosman, Burcu; Eker Sanli, Gizem","","","","WATER AIR AND SOIL POLLUTION","FEB 18 2021","2021","232","3","","","","","","87","10.1007/s11270-021-05049-8","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0"
"Are OpenStreetMap building data useful for flood vulnerability modelling?","Cerri, Marco; Steinhausen, Max; Kreibich, Heidi; Schroeter, Kai","","","","NATURAL HAZARDS AND EARTH SYSTEM SCIENCES","FEB 16 2021","2021","21","2","","","","643","662","","10.5194/nhess-21-643-2021","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0"
"Predicting susceptibility to landslides under climate change impacts in metropolitan areas of South Korea using machine learning","Park, Sang-Jin; Lee, Dong-kun","","","","GEOMATICS NATURAL HAZARDS & RISK","JAN 1 2021","2021","12","1","","","","2462","2476","","10.1080/19475705.2021.1963328","","","4","1.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Carbon Dioxide Partial Pressure and Emission Throughout the Scandinavian Stream Network","Martinsen, Kenneth Thoro; Kragh, Theis; Sand-Jensen, Kaj","","","","GLOBAL BIOGEOCHEMICAL CYCLES","DEC 2020","2020","34","12","","","","","","e2020GB006703","10.1029/2020GB006703","","","4","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0"
"Development of a Probabilistic Subfreezing Road Temperature Nowcast and Forecast Using Machine Learning","Handler, Shawn L.; Reeves, Heather D.; McGovern, Amy","","","","WEATHER AND FORECASTING","OCT 2020","2020","35","5","","","","1845","1863","","10.1175/WAF-D-19-0159.1","","","4","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"Weather, pollution and biotic factors drive net forest - atmosphere exchange of CO2 at different temporal scales in a temperate-zone mixed forest","Horemans, Joanna A.; Janssens, Ivan A.; Gielen, Bert; Roland, Marilyn; Deckmyn, Gaby; Verstraeten, Arne; Neirynck, Johan; Ceulemans, Reinhart","","","","AGRICULTURAL AND FOREST METEOROLOGY","SEP 15 2020","2020","291","","","","","","","108059","10.1016/j.agrformet.2020.108059","","","4","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0"
"Future projections of winter cold surge paths over East Asia fromCMIP6models","Yang, Xiaoye; Zeng, Gang; Zhang, Guwei; Iyakaremye, Vedaste; Xu, Ying","","","","INTERNATIONAL JOURNAL OF CLIMATOLOGY","FEB 2021","2021","41","2","","","","1230","1245","","10.1002/joc.6797","","","4","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0"
"An Observational Comparison of Level of Neutral Buoyancy and Level of Maximum Detrainment in Tropical Deep Convective Clouds","Wang, Die; Jensen, Michael P.; D'Iorio, Jennifer A.; Jozef, Gina; Giangrande, Scott E.; Johnson, Karen L.; Luo, Zhengzhao Johnny; Starzec, Mariusz; Mullendore, Gretchen L.","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","AUG 27 2020","2020","125","16","","","","","","e2020JD032637","10.1029/2020JD032637","","","4","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0"
"Analysis of incidence of air quality on human health: a case study on the relationship between pollutant concentrations and respiratory diseases in Kennedy, Bogota","Isabel Molina-Gomez, Nidia; Soret Calderon-Rivera, Dayam; Sierra-Parada, Ronal; Luis Diaz-Arevalo, Jose; Amparo Lopez-Jimenez, P.","","","","INTERNATIONAL JOURNAL OF BIOMETEOROLOGY","JAN 2021","2021","65","1","","","SI","119","132","","10.1007/s00484-020-01955-4","","","4","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0"
"Carbon Stock and Mitigation Potentials of Zeghie Natural Forest for Climate Change Disaster Reduction, Blue Nile Basin, Ethiopia","Yirga, Andargachew; Legesse, Solomon Addisu; Mekuriaw, Asnake","","","","EARTH SYSTEMS AND ENVIRONMENT","MAR 2020","2020","4","1","","","","27","41","","10.1007/s41748-019-00135-8","","","4","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0"
"A data-mining approach towards damage modelling for El Nino events in Peru","Brill, Fabio; Passuni Pineda, Silvia; Espichan Cuya, Bruno; Kreibich, Heidi","","","","GEOMATICS NATURAL HAZARDS & RISK","2020","2020","11","1","","","","1966","1990","","10.1080/19475705.2020.1818636","","","4","1.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0"
"Real-time solar image classification: Assessing spectral, pixel-based approaches","Hughes, J. Marcus; Hsu, Vicki W.; Seaton, Daniel B.; Bain, Hazel M.; Darnel, Jonathan M.; Krista, Larisza","","","","JOURNAL OF SPACE WEATHER AND SPACE CLIMATE","OCT 25 2019","2019","9","","","","","","","A38","10.1051/swsc/2019036","","","4","0.80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0"
