tropical cyclone  (Abstract) AND Meteorology & Atmospheric Sciences  (Web of Science Categories)
Timespan:1900-2023. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"Climate and tropical cyclone activity: A new model downscaling approach","Emanuel, Kerry","","","","JOURNAL OF CLIMATE","OCT 2006","2006","19","19","","","","4797","4802","","10.1175/JCLI3908.1","","","109","6.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","6","7","2","11","6","6","5","7","7","12","7","10","10","7","0"
"Atlantic sea surface temperatures and tropical cyclone formation","Shapiro, LJ; Goldenberg, SB","","","","JOURNAL OF CLIMATE","APR 1998","1998","11","4","","","","578","590","","10.1175/1520-0442(1998)011<0578:ASSTAT>2.0.CO;2","","","109","4.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","8","4","1","2","3","8","11","8","11","8","4","7","5","6","2","3","3","1","0","1","3","5","0"
"A Model for the Complete Radial Structure of the Tropical Cyclone Wind Field. Part I: Comparison with Observed Structure*","Chavas, Daniel R.; Lin, Ning; Emanuel, Kerry","","","","JOURNAL OF THE ATMOSPHERIC SCIENCES","SEP 2015","2015","72","9","","","","3647","3662","","10.1175/JAS-D-15-0014.1","","","108","12.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","9","12","12","21","15","30","1"
"Precipitation distribution associated with landfalling tropical cyclones over the eastern United States","Atallah, Eyad; Bosart, Lance F.; Aiyyer, Anantha R.","","","","MONTHLY WEATHER REVIEW","JUN 2007","2007","135","6","","","","2185","2206","","10.1175/MWR3382.1","","","108","6.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","7","7","4","5","10","4","5","5","8","13","13","10","10","3","0"
"IMPROVEMENTS IN TROPICAL CYCLONE TRACK AND INTENSITY FORECASTS USING THE GFDL INITIALIZATION SYSTEM","BENDER, MA; ROSS, RJ; TULEYA, RE; KURIHARA, Y","","","","MONTHLY WEATHER REVIEW","JUL 1993","1993","121","7","","","","2046","2061","","10.1175/1520-0493(1993)121<2046:IITCTA>2.0.CO;2","","","108","3.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","6","3","3","6","3","8","8","3","6","0","6","3","3","3","2","6","5","1","5","6","2","0","2","2","3","3","6","1","0"
"TROPICAL DISTURBANCES IN A GCM","HAARSMA, RJ; MITCHELL, JFB; SENIOR, CA","","","","CLIMATE DYNAMICS","MAY 1993","1993","8","5","","","","247","257","","10.1007/BF00198619","","","108","3.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","6","6","6","1","1","5","4","4","6","2","6","7","5","3","2","3","6","5","4","3","3","1","0","2","2","5","2","0"
"Interactions between Boreal Summer Intraseasonal Oscillations and Synoptic-Scale Disturbances over the Western North Pacific. Part I: Energetics Diagnosis","Hsu, Pang-chi; Li, Tim; Tsou, Chih-Hua","","","","JOURNAL OF CLIMATE","FEB 1 2011","2011","24","3","","","","927","941","","10.1175/2010JCLI3833.1","","","107","8.23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","8","13","9","6","16","16","10","17","5","0"
"Implications of summertime sea level pressure anomalies in the tropical Atlantic region","Knaff, JA","","","","JOURNAL OF CLIMATE","APR 1997","1997","10","4","","","","789","804","","10.1175/1520-0442(1997)010<0789:IOSSLP>2.0.CO;2","","","107","3.96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","2","4","4","3","3","5","1","11","7","2","8","4","5","4","4","7","4","5","3","5","3","4","3","0"
"The 1993 superstorm cold surge: Frontal structure, gap flow, and tropical impact","Schultz, DM; Bracken, WE; Bosart, LF; Hakim, GJ; Bedrick, MA; Dickinson, MJ; Tyle, KR","","","","MONTHLY WEATHER REVIEW","JAN 1997","1997","125","1","","","","5","39","","10.1175/1520-0493(1997)125<0005:TSCSFS>2.0.CO;2","","","107","3.96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","5","7","3","0","3","1","1","6","5","5","1","4","2","2","3","7","6","4","4","9","4","10","2","3","0"
"Vulnerability of Bangladesh to climate change and sea level rise through tropical cyclones and storm surges","Ali, A","","","","WATER AIR AND SOIL POLLUTION","SEP 1996","1996","92","1-2","","","","171","179","","","Regional Workshop on Climate Change Vulnerability and Adaptation in Asia and the Pacific","JAN 15-19, 1996","107","3.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","0","1","1","0","2","1","1","1","10","4","5","8","4","7","5","3","11","13","8","11","6","0"
"Specific tropical cyclone track types and unusual tropical cyclone motions associated with a reverse-oriented monsoon trough in the western north Pacific","Lander, MA","","","","WEATHER AND FORECASTING","JUN 1996","1996","11","2","","","","170","186","","10.1175/1520-0434(1996)011<0170:STCTTA>2.0.CO;2","","","107","3.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","1","0","1","3","0","1","2","6","4","4","1","4","5","7","7","8","2","7","9","6","7","12","5","1"
"North American Climate in CMIP5 Experiments. Part II: Evaluation of Historical Simulations of Intraseasonal to Decadal Variability","Sheffield, Justin; Camargo, Suzana J.; Fu, Rong; Hu, Qi; Jiang, Xianan; Johnson, Nathaniel; Karnauskas, Kristopher B.; Kim, Seon Tae; Kinter, Jim; Kumar, Sanjiv; Langenbrunner, Baird; Maloney, Eric; Mariotti, Annarita; Meyerson, Joyce E.; Neelin, J. David; Nigam, Sumant; Pan, Zaitao; Ruiz-Barradas, Alfredo; Seager, Richard; Serra, Yolande L.; Sun, De-Zheng; Wang, Chunzai; Xie, Shang-Ping; Yu, Jin-Yi; Zhang, Tao; Zhao, Ming","","","","JOURNAL OF CLIMATE","DEC 2013","2013","26","23","","","","9247","9290","","10.1175/JCLI-D-12-00593.1","","","106","9.64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","16","23","14","12","9","11","7","0"
"What causes the extremely heavy rainfall in Taiwan during Typhoon Morakot (2009)?","Ge, Xuyang; Li, Tim; Zhang, Shengjun; Peng, Melinda","","","","ATMOSPHERIC SCIENCE LETTERS","JAN-MAR 2010","2010","11","1","","","","46","50","","10.1002/asl.255","","","106","7.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12","12","11","9","6","8","8","6","11","9","6","6","0"
"The time-space structure of the Asian-Pacific summer monsoon: A fast annual cycle view","LinHo; Wang, B","","","","JOURNAL OF CLIMATE","AUG 2002","2002","15","15","","","","2001","2019","","10.1175/1520-0442(2002)015","","","106","4.82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","4","2","8","6","7","6","5","4","8","7","3","10","2","3","8","3","10","4","0"
"The relationship between sea surface temperatures and maximum intensities of tropical cyclones in the eastern North Pacific Ocean","Whitney, LD; Hobgood, JS","","","","JOURNAL OF CLIMATE","NOV 1997","1997","10","11","","","","2921","2930","","10.1175/1520-0442(1997)010<2921:TRBSST>2.0.CO;2","","","106","3.93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","2","2","5","2","4","3","8","5","7","5","3","4","7","3","4","2","6","7","7","4","5","4","0"
"THE BASIC RELATIONSHIP BETWEEN TROPICAL CYCLONE INTENSITY AND THE DEPTH OF THE ENVIRONMENTAL STEERING LAYER IN THE AUSTRALIAN REGION","VELDEN, CS; LESLIE, LM","","","","WEATHER AND FORECASTING","JUN 1991","1991","6","2","","","","244","253","","10.1175/1520-0434(1991)006<0244:TBRBTC>2.0.CO;2","","","106","3.21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","3","2","0","1","2","0","1","1","0","1","1","0","2","3","3","4","9","6","5","9","6","4","8","4","5","12","8","0"
"Grey swan tropical cyclones","Lin, Ning; Emanuel, Kerry","","","","NATURE CLIMATE CHANGE","JAN 2016","2016","6","1","","","","106","+","","10.1038/NCLIMATE2777","","","105","13.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","18","16","15","12","22","12","1"
"Influence of Tropical Tropopause Layer Cooling on Atlantic Hurricane Activity","Emanuel, Kerry; Solomon, Susan; Folini, Doris; Davis, Sean; Cagnazzo, Chiara","","","","JOURNAL OF CLIMATE","APR 2013","2013","26","7","","","","2288","2301","","10.1175/JCLI-D-12-00242.1","","","105","9.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","7","18","7","13","10","13","12","10","7","0"
"Quantifying Interagency Differences in Tropical Cyclone Best-Track Wind Speed Estimates","Knapp, Kenneth R.; Kruk, Michael C.","","","","MONTHLY WEATHER REVIEW","APR 2010","2010","138","4","","","","1459","1473","","10.1175/2009MWR3123.1","","","105","7.50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","10","6","5","10","9","10","9","8","13","10","9","0"
"A Method for Identifying the Sensitive Areas in Targeted Observations for Tropical Cyclone Prediction: Conditional Nonlinear Optimal Perturbation","Mu, Mu; Zhou, Feifan; Wang, Hongli","","","","MONTHLY WEATHER REVIEW","MAY 2009","2009","137","5","","","","1623","1639","","10.1175/2008MWR2640.1","","","105","7.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","6","9","10","10","11","4","9","10","8","6","2","11","0"
"World map of natural hazards - A global view of the distribution and intensity of significant exposures","Berz, G; Kron, W; Loster, T; Rauch, E; Schimetschek, J; Schmieder, J; Siebert, A; Smolka, A; Wirtz, A","","","","NATURAL HAZARDS","MAR 2001","2001","23","2-3","","","","443","465","","10.1023/A:1011193724026","","","105","4.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","6","4","2","4","2","5","9","5","3","9","10","9","7","11","11","3","0"
"A prototype two-decade fully-coupled fine-resolution CCSM simulation","McClean, Julie L.; Bader, David C.; Bryan, Frank O.; Maltrud, Mathew E.; Dennis, John M.; Mirin, Arthur A.; Jones, Philip W.; Kim, Yoo Yin; Ivanova, Detelina P.; Vertenstein, Mariana; Boyle, James S.; Jacob, Robert L.; Norton, Nancy; Craig, Anthony; Worley, Patrick H.","","","","OCEAN MODELLING","2011","2011","39","1-2","","","SI","10","30","","10.1016/j.ocemod.2011.02.011","","","104","8.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","11","7","9","12","13","9","9","11","3","12","0"
"Sensitivity of the Simulated Tropical Cyclone Inner-Core Size to the Initial Vortex Size","Xu, Jing; Wang, Yuqing","","","","MONTHLY WEATHER REVIEW","NOV 2010","2010","138","11","","","","4135","4157","","10.1175/2010MWR3335.1","","","104","7.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","11","9","11","12","10","8","6","4","12","10","6","1"
"Chemical speciation, transport and contribution of biomass burning smoke to ambient aerosol in Guangzhou, a mega city of China","Zhang, Zhisheng; Engling, Guenter; Lin, Chuan-Yao; Chou, Charles C. -K.; Lung, Shih-Chun C.; Chang, Shih-Yu; Fan, Shaojia; Chan, Chuen-Yu; Zhang, Yuan-Hang","","","","ATMOSPHERIC ENVIRONMENT","AUG 2010","2010","44","26","","","","3187","3195","","10.1016/j.atmosenv.2010.05.024","","","104","7.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","11","14","6","8","17","6","10","11","10","4","0"
"Mapping high sea winds from space: A global climatology","Sampe, Takeaki; Xie, Shang-Ping","","","","BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY","DEC 2007","2007","88","12","","","","1965","+","","10.1175/BAMS-88-12-1965","","","104","6.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","9","7","8","5","8","8","4","6","9","5","4","6","9","0"
"Impact on hurricane track and intensity forecasts of GPS dropwindsonde observations from the first-season flights of the NOAA Gulfstream-IV jet aircraft","Aberson, SD; Franklin, JL","","","","BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY","MAR 1999","1999","80","3","","","","421","427","","10.1175/1520-0477(1999)080<0421:IOHTAI>2.0.CO;2","","","104","4.16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","4","5","5","2","3","5","3","6","8","12","5","2","6","0","4","4","4","2","6","5","2","4","0"
"Projected Response of Tropical Cyclone Intensity and Intensification in a Global Climate Model","Bhatia, Kieran; Vecchi, Gabriel; Murakami, Hiroyuki; Underwood, Seth; Kossin, James","","","","JOURNAL OF CLIMATE","OCT 2018","2018","31","20","","","","8281","8303","","10.1175/JCLI-D-17-0898.1","","","103","17.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","16","22","34","28","0"
"Historical Global Tropical Cyclone Landfalls","Weinkle, Jessica; Maue, Ryan; Pielke, Roger, Jr.","","","","JOURNAL OF CLIMATE","JUL 1 2012","2012","25","13","","","","4729","4735","","10.1175/JCLI-D-11-00719.1","","","103","8.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","8","4","8","10","6","15","13","17","19","0"
"Multi-scale meteorological conceptual analysis of observed active fire hotspot activity and smoke optical depth in the Maritime Continent","Reid, J. S.; Xian, P.; Hyer, E. J.; Flatau, M. K.; Ramirez, E. M.; Turk, F. J.; Sampson, C. R.; Zhang, C.; Fukada, E. M.; Maloney, E. D.","","","","ATMOSPHERIC CHEMISTRY AND PHYSICS","2012","2012","12","4","","","","2117","2147","","10.5194/acp-12-2117-2012","","","103","8.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","4","12","12","9","14","5","15","9","10","0"
"Do tropical cyclones intensify by WISHE?","Montgomery, Michael T.; Van Sang, Nguyen; Smith, Roger K.; Persing, John","","","","QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY","OCT 2009","2009","135","644","A","","","1697","1714","","10.1002/qj.459","","","103","6.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","8","5","10","11","10","8","5","7","6","10","9","5","0"
"THE SAHARAN AIR LAYER AND THE FATE OF AFRICAN EASTERLY WAVES","Zipser, Edward J.; Twohy, Cynthia H.; Tsay, Si-Chee; Thornhill, K. Lee; Tanelli, Simone; Ross, Robert; Krishnamurti, T. N.; Ji, Q.; Jenkins, Gregory; Ismail, Syed; Hsu, N. Christina; Hood, Robbie; Heymsfield, Gerald M.; Heymsfield, Andrew; Halverson, Jeffrey; Goodman, H. Michael; Ferrare, Richard; Dunion, Jason P.; Douglas, Michael; Cifelli, Robert; Chen, Gao; Browell, Edward V.; Anderson, Bruce","","","","BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY","AUG 2009","2009","90","8","","","","1137","1156","","10.1175/2009BAMS2728.1","","","103","6.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","15","14","16","12","8","7","4","8","4","3","2","6","2","0"
"Relationships between tropical cyclone intensity and satellite-based indicators of inner core convection: 85-GHz ice-scattering signature and lightning","Cecil, DJ; Zipser, EJ","","","","MONTHLY WEATHER REVIEW","JAN 1999","1999","127","1","","","","103","123","","10.1175/1520-0493(1999)127<0103:RBTCIA>2.0.CO;2","","","103","4.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","1","2","3","6","2","2","6","5","5","5","6","5","4","5","5","10","9","9","7","0"
